address,bathrooms,building_subtype,building_type,conservation_state,date,discount,floor_elevator,is_new_construction,latitude,link,longitude,price,realestate,realestate_id,rooms,sqft_m2
"Carrer de Dalmases, Sarrià - Sant Gervasi",4,Flat,Flat,,2022-03-07,300,1,False,41.40271,/en/rental/home/barcelona-capital/terrace-communal-area-lift-parking-not-furnished/161486538/d,2.128306,3650,ARA BARCELONA,9202755624633,5,316
"Carrer del Doctor Roux, 67, Sarrià - Sant Gervasi",2,Flat,Flat,3,2022-03-07,0,1,False,41.39727,/en/rental/home/barcelona-capital/air-conditioning-heating-parking-lift-patio-not-furnished/162268650/d,2.13053,1600,VS GESTIO,9202754609357,2,125
"Carrer de Roger de Flor, Eixample",2,Apartment,Flat,,2022-03-07,0,0,False,41.39276,/en/rental/home/barcelona-capital/air-conditioning-heating-television-internet/158111900/d,2.180735,11333,Homelike,9202762567099,3,80
"Carrer de Les Camèlies, Gràcia",2,Flat,Flat,1,2022-03-07,0,1,False,41.41066,/en/rental/home/barcelona-capital/air-conditioning-heating-lift-furnished-parking-television-internet/161211083/d,2.158641,1800,ATEMPORAL MONTHLY RENTALS,9202764010012,2,65
"Carrer de Provença, Eixample",1,Apartment,Flat,1,2022-03-07,0,1,False,41.39207,/en/rental/home/barcelona-capital/air-conditioning-heating-terrace-lift-furnished-television-internet/158967635/d,2.157984,2000,LA CASA DE LES LLETRES,9202766100523,2,75
Ciutat Vella,1,Flat,Flat,1,2022-03-07,0,1,False,41.37923,/en/rental/home/barcelona-capital/air-conditioning-heating-lift-furnished-television-internet/159218450/d,2.179997,1900,LA CASA DE LES LLETRES,9202766100523,1,70
"Plaça D'antonio López, Ciutat Vella",2,Duplex,Flat,1,2022-03-07,0,1,False,41.38124,/en/rental/home/barcelona-capital/air-conditioning-heating-terrace-lift-furnished-television-internet/158620790/d,2.181535,2680,LA CASA DE LES LLETRES,9202766100523,2,120
Gràcia,1,Flat,Flat,2,2022-03-07,0,1,False,41.39988,/en/rental/home/barcelona-capital/air-conditioning-heating-terrace-box-room-communal-area-lift-furnished-television-pets-not-allowed/162259390/d,2.161406,1307,FACIL RENT CASA,9202763090681,1,60
Ciutat Vella,1,Flat,Flat,1,2022-03-07,0,1,False,41.38099,/en/rental/home/barcelona-capital/air-conditioning-heating-terrace-box-room-communal-area-lift-swimming-pool-furnished-television-pets-not-allowed-swimming-pool/162259389/d,2.178328,1614,FACIL RENT CASA,9202763090681,2,75
Ciutat Vella,2,Flat,Flat,2,2022-03-07,0,1,False,41.37856,/en/rental/home/barcelona-capital/air-conditioning-heating-terrace-box-room-communal-area-lift-swimming-pool-television-pets-not-allowed-swimming-pool-not-furnished/162259386/d,2.180845,2370,FACIL RENT CASA,9202763090681,3,107
Eixample,2,Flat,Flat,1,2022-03-07,109,1,False,41.39285,/en/rental/home/barcelona-capital/air-conditioning-heating-terrace-lift-television-not-furnished/159695876/d,2.179282,2203,FACIL RENT CASA,9202763090681,7,197
"Carrer del Consell de Cent, Eixample",1,Flat,Flat,,2022-03-07,0,1,False,41.38934,/en/rental/home/barcelona-capital/air-conditioning-lift/160254711/d,2.163116,1050,FINCAS A.G. NUÑEZ,9202750467716,2,114
"Carrer de Les Camèlies, Gràcia",2,Flat,Flat,1,2022-03-07,0,1,False,41.41079,/en/rental/home/barcelona-capital/air-conditioning-heating-lift-furnished-parking-television-internet/161199157/d,2.158895,1800,ATEMPORAL MONTHLY RENTALS,9202764010012,2,65
"Carrer del Rosselló, Eixample",2,Flat,Flat,1,2022-03-07,0,1,False,41.39943,/en/rental/home/barcelona-capital/air-conditioning-heating-lift-furnished-television-internet/162193331/d,2.165743,1900,ATEMPORAL MONTHLY RENTALS,9202764010012,3,89
Sarrià - Sant Gervasi,1,Flat,Flat,3,2022-03-07,0,1,False,41.40146,/en/rental/home/barcelona-capital/air-conditioning-lift/162253703/d,2.143887,1200,GESBAU GESTIÓ IMMOBILIARIA,943003069939,2,82
"Carrer de Bertran, Sarrià - Sant Gervasi",1,Flat,Flat,2,2022-03-07,150,1,False,41.40723,/en/rental/home/barcelona-capital/air-conditioning-heating-terrace-lift-furnished-television-internet/161509839/d,2.139778,1150,MY SPACE BARCELONA,9202754556539,1,50
Sarrià - Sant Gervasi,3,Flat,Flat,,2022-03-07,200,1,False,41.40095,/en/rental/home/barcelona-capital/heating-terrace-communal-area-lift-patio-parking-internet-not-furnished/160538362/d,2.127128,3750,Maheco,9202766746738,5,316
"Carrer Avenir (l´), Sarrià - Sant Gervasi",1,Apartment,Flat,,2022-03-07,0,1,False,41.39666,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-ascensor-moblat-piscina/161625703/d,2.148144,2000,BARCELONA PROPERTIES,9202765599689,1,55
"Carrer Parcerisa, 25, Sants - Montjuïc",1,Flat,Flat,,2022-03-07,0,1,True,41.36814,/ca/lloguer/vivenda/obra-nova/barcelona-capital/19799149/161527566,2.13493,1580,Becorp,9202752647329,2,4005
Ciutat Vella,2,Attic,Flat,,2022-03-07,0,1,False,41.37963,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-terrassa-ascensor-moblat/155301154/d,2.178359,4300,MARCOVE,9202750666567,4,104
"Carrer de Federico García Lorca, Nou Barris",1,Flat,Flat,2,2022-03-07,20,1,False,41.44428,/ca/lloguer/vivenda/barcelona-capital/calefaccio-ascensor-no-moblat/162393666/d,2.166887,830,SM ASESORES,9202765985278,3,94
"Jaume Fabra, Sants - Montjuïc",1,Apartment,Flat,,2022-03-07,0,0,False,41.3746,/ca/lloguer/vivenda/barcelona-capital/televisio-internet/161763048/d,2.159538,1880,Homelike,9202762567099,3,90
"Ronda de Sant Antoni, 46, Ciutat Vella",1,Flat,Flat,2,2022-03-07,0,1,False,41.38113,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-terrassa-ascensor-moblat/162392770/d,2.16359,1295,Elisabeth,9202752421149,3,80
"Carrer de Salomó Ben Adret, Ciutat Vella",1,Flat,Flat,,2022-03-07,0,1,False,41.38283,/ca/lloguer/vivenda/barcelona-capital/ascensor/162385325/d,2.17566,950,CENTRAL FINQUES,9202752101327,2,70
"Jaume Giralt, 57, Ciutat Vella",1,Flat,Flat,,2022-03-07,0,0,False,41.38802,/es/alquiler/vivienda/barcelona-capital/se-aceptan-mascotas/162354115/d,2.17867,700,VALLES & PARIS  IMMOBLES,943003007587,1,39
"Carrer de Sant Dalmir, Horta - Guinardó",1,Flat,Flat,3,2022-03-07,0,1,False,41.42357,/ca/lloguer/vivenda/barcelona-capital/terrassa-ascensor-no-moblat/162383865/d,2.150059,850,,9202767093864,4,81
"Tuset, Sarrià - Sant Gervasi",3,Flat,Flat,,2022-03-07,0,1,False,41.39556,/ca/lloguer/vivenda/barcelona-capital/calefaccio-parking-terrassa-ascensor/162383250/d,2.152391,2950,VIP PISOS,9202751532564,6,260
"Passatge del Rellotge, Ciutat Vella",2,Flat,Flat,3,2022-03-07,0,0,False,41.38018,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat/162382106/d,2.177192,1500,Brick2b,9202754885148,4,125
"Carrer de Lorda, Horta - Guinardó",1,Flat,Flat,1,2022-03-07,0,0,False,41.42209,/ca/lloguer/vivenda/barcelona-capital/parking-no-moblat/162381120/d,2.149612,775,FINQUES FERRER,9202751654429,3,65
"Carrer de Rocafort, Eixample",1,Flat,Flat,1,2022-03-07,0,0,False,41.38158,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-moblat-televisio-internet/154399725/d,2.150307,1350,ATEMPORAL MONTHLY RENTALS,9202764010012,1,45
"Carrer de Morales, Les Corts",3,Flat,Flat,2,2022-03-07,0,1,False,41.3883,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor/162347155/d,2.140561,1300,SIENTETE EN CASA,9202766273660,3,150
"Carrer de Balmes, Sarrià - Sant Gervasi",1,Apartment,Flat,,2022-03-07,0,1,False,41.40418,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/155245136/d,2.141677,1865,GLOBE IBERIA,9202762177466,2,80
"Passeig Gracia, Eixample",1,Flat,Flat,,2022-03-07,0,1,False,41.39195,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-trastero-ascensor-amueblado/162286804/d,2.165118,1500,G.C.B.,9202767968758,1,60
"De Roma, Eixample",1,Study,Flat,,2022-03-07,0,0,False,41.38503,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-amueblado-parking/157554137/d,2.155443,1150,GLOBE IBERIA,9202762177466,0,55
"Mare de Deu del Coll, Gràcia",4,House_Chalet,Flat,2,2022-03-07,0,0,False,41.41555,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-piscina/160350493/d,2.145671,3800,Amat Immobiliaris - Barcelona - Sant Cugat - Sant Just,9202766882852,3,238
"Carrer de Berga, Gràcia",2,Flat,Flat,,2022-03-07,0,0,False,41.40086,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-moblat-televisio-internet/162374989/d,2.152693,1850,ATEMPORAL MONTHLY RENTALS,9202764010012,3,75
"Carrer la Rambla, Ciutat Vella",1,Flat,Flat,1,2022-03-07,0,1,False,41.37909,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-ascensor-moblat-televisio-internet/162374941/d,2.175053,1210,ATEMPORAL MONTHLY RENTALS,9202764010012,1,45
"Carrer de la Paloma, Ciutat Vella",2,Flat,Flat,1,2022-03-07,0,1,False,41.38258,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-ascensor-moblat-televisio-internet/162374901/d,2.165187,1350,ATEMPORAL MONTHLY RENTALS,9202764010012,2,65
"Carrer Cardenal Vives I Tuto, 55, Sarrià - Sant Gervasi",1,Flat,Flat,,2022-03-07,0,1,False,41.3953,/ca/lloguer/vivenda/barcelona-capital/calefaccio-ascensor/161551339/d,2.122469,1085,PRIMERA RESIDENCIA,9202766553264,3,80
"Carrer de la Indústria, Eixample",1,Flat,Flat,1,2022-03-07,0,1,False,41.40825,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-ascensor-moblat-televisio-internet/161495183/d,2.172768,1275,ATEMPORAL MONTHLY RENTALS,9202764010012,2,73
Gràcia,1,Flat,Flat,1,2022-03-07,0,1,False,41.40584,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-terrassa-ascensor-no-moblat/162074929/d,2.154789,917,FINQUES PERRAMON S.C.P,9202756835929,3,70
"Passeig de Picasso, Ciutat Vella",1,Apartment,Flat,,2022-03-07,0,1,False,41.38684,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/159745787/d,2.184314,1500,Autana Properties,9202766577454,1,80
"Carrer de Castella, Sant Martí",1,Flat,Flat,3,2022-03-07,0,1,False,41.40621,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/160606752/d,2.196882,1250,SERVIBIENES PLAZA,9202762486319,4,76
"Travessera de Gracia, Sarrià - Sant Gervasi",2,Flat,Flat,2,2022-03-07,400,1,False,41.39365,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-zona-comunitaria-ascensor-piscina/160350562/d,2.145649,3500,Amat Immobiliaris - Barcelona - Sant Cugat - Sant Just,9202766882852,4,146
"Carrer de Campo Florido, Sant Andreu",1,Flat,Flat,2,2022-03-07,0,0,False,41.42125,/es/alquiler/vivienda/barcelona-capital/calefaccion-se-aceptan-mascotas-no-amueblado/161998737/d,2.182557,850,ADMINISTRACIONES EMPRESARIALES,9202751625533,3,57
"De Huelva, Sant Martí",1,Flat,Flat,,2022-03-07,50,1,False,41.41753,/es/alquiler/vivienda/barcelona-capital/ascensor/162345015/d,2.196499,900,MARLLAR HABITAT,9202750847625,3,89
"Carrer de Roger de Flor, Eixample",0,Loft,Flat,1,2022-03-07,0,1,False,41.39285,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet-piscina/162344044/d,2.18046,1300,MY SPACE BARCELONA,9202754556539,1,40
"Carrer de Roger de Flor, Eixample",1,Study,Flat,1,2022-03-07,0,1,False,41.39294,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-piscina-amueblado-television-internet/162344015/d,2.18065,1400,MY SPACE BARCELONA,9202754556539,1,60
"Carrer Dels Metges, Ciutat Vella",1,Flat,Flat,1,2022-03-07,100,1,False,41.38813,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/161769625/d,2.179283,1500,ATEMPORAL MONTHLY RENTALS,9202764010012,2,58
"Carrer de Sant Eudald, Gràcia",3,Flat,Flat,1,2022-03-07,0,0,False,41.4144,/es/alquiler/vivienda/barcelona-capital/calefaccion-no-amueblado/162337973/d,2.146952,1190,FELIX CASTAN,9202751309458,3,110
"Ruiz de Padron, Sant Martí",1,Flat,Flat,2,2022-03-07,50,1,False,41.41629,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/160650470/d,2.184798,900,FINQUES MARTELL,9202752648906,3,90
"Carrer de Roger de Flor, Eixample",1,Study,Flat,1,2022-03-07,100,1,False,41.39284,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet-piscina/161429898/d,2.180675,1400,MY SPACE BARCELONA,9202754556539,0,60
"Carrer de Roger de Flor, Eixample",1,Loft,Flat,1,2022-03-07,100,1,False,41.39302,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-television-se-aceptan-mascotas-internet-piscina-no-amueblado/161434189/d,2.180567,1300,MY SPACE BARCELONA,9202754556539,1,40
"Carrer de Llull, Sant Martí",1,Flat,Flat,,2022-03-07,0,1,False,41.41335,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/162332073/d,2.21766,995,Tecnocasa - Llull,9202759181424,3,93
"Rambla Catalunya, 100, Eixample",1,Apartment,Flat,,2022-03-07,0,1,False,41.39365,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/162327809/d,2.160415,2000,ARMADANS SANCHO,9202767060740,1,50
"Ganduxer, 5, Sarrià - Sant Gervasi",3,Flat,Flat,,2022-03-07,0,1,False,41.39228,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor/162326112/d,2.138263,2500,AVENIR,9202753730076,3,157
"Carrer del Consell de Cent, Eixample",2,Flat,Flat,,2022-03-07,0,1,False,41.39378,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-ascensor-moblat/158683355/d,2.164981,2000,INMO OLAYA,9202765737641,3,80
Ciutat Vella,2,Flat,Flat,,2022-03-07,0,1,False,41.37911,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-ascensor-moblat-piscina/161670219/d,2.1668,1800,INMO OLAYA,9202765737641,2,65
Sarrià - Sant Gervasi,3,Flat,Flat,2,2022-03-07,0,1,False,41.40973,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-parking-terrassa-traster-zona-comunitaria-ascensor-piscina-parking-televisio-s-hi-accepten-animals-de-companyia-piscina-no-moblat/161035933/d,2.127929,2545,FACIL RENT CASA,9202763090681,3,155
"Carrer de Manzanares, Sants - Montjuïc",1,Flat,Flat,,2022-03-07,100,0,False,41.37122,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-moblat/158606282/d,2.135711,800,FINCAS OÑATE,9202753061132,1,60
"Passatge del Rellotge, Ciutat Vella",2,Flat,Flat,2,2022-03-07,0,0,False,41.38012,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-moblat-internet/162365882/d,2.17716,,,9202768065929,4,125
"Passeig Gracia, Eixample",4,Apartment,Flat,,2022-03-07,0,1,False,41.39557,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-traster-ascensor-moblat-piscina/162365501/d,2.160974,6800,CAROLINA MARTI,9202751697925,4,250
"Carrer de Roger de Flor, Eixample",1,Loft,Flat,1,2022-03-07,0,1,False,41.39333,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-ascensor-moblat-televisio-internet-piscina/162364194/d,2.180149,1300,MY SPACE BARCELONA,9202754556539,0,40
"Gran Via de Les Corts Catalanes, 120, Sants - Montjuïc",1,Flat,Flat,2,2022-03-07,50,1,False,41.36354,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-ascensor-moblat-s-hi-accepten-animals-de-companyia/162305559/d,2.13454,800,BCN LIVING,9202751969010,1,60
"Carrer D'aragó, Eixample",1,Flat,Flat,1,2022-03-07,0,1,False,41.38637,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-ascensor-no-moblat/162363767/d,2.157044,1290,APA IMMOBILIARIA,9202758360071,2,89
"Rambla de la Muntanya, Horta - Guinardó",1,Attic,Flat,3,2022-03-07,0,1,False,41.41974,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-terrassa-ascensor/162358371/d,2.174722,1000,FINCAS MAS FERRER,943003046608,3,85
"Carrer de Sardenya, 361, Gràcia",1,Flat,Flat,3,2022-03-07,0,0,False,41.40572,/ca/lloguer/vivenda/barcelona-capital/no-moblat/162358175/d,2.17006,800,BORBON FINCAS,9202752667867,4,50
Sarrià - Sant Gervasi,2,Flat,Flat,,2022-03-07,0,1,False,41.39695,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-terrassa-ascensor/162356742/d,2.124414,2300,MAGBCN,9202766015553,3,141
"Avinguda de la Mare de Déu de Montserrat, 129, Horta - Guinardó",1,Flat,Flat,3,2022-03-07,0,1,False,41.4161,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-se-aceptan-mascotas-no-amueblado/162291115/d,2.16971,975,ARTICAR FLATS SL,9202765086139,3,63
"Vidre, Ciutat Vella",1,Flat,Flat,,2022-03-07,0,0,False,41.37987,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/162290823/d,2.176048,2100,WERELOCATEBCN SL,9202764677320,1,50
"Laietana, Ciutat Vella",1,Flat,Flat,1,2022-03-07,0,1,False,41.38309,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor/162289473/d,2.180058,2050,VIP PISOS,9202751532564,2,85
"Via Laietana, Ciutat Vella",2,Flat,Flat,,2022-03-07,0,1,False,41.3854,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/162250093/d,2.176373,2200,GESTORIA MONTSERRAT,9202766940270,2,71
"Carrer de Prats de Molló, Sarrià - Sant Gervasi",1,Flat,Flat,1,2022-03-07,0,1,False,41.40133,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-parking-television-internet/161709608/d,2.138285,1650,MY SPACE BARCELONA,9202754556539,3,75
"Carrer de Balmes, Sarrià - Sant Gervasi",3,Flat,Flat,1,2022-03-07,0,1,False,41.39857,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/162279712/d,2.151372,2150,VIVIENDAS EXCLUSIVAS,9202754847923,4,185
"Carrer Vilafranca, Gràcia",1,Attic,Flat,,2022-03-07,0,1,False,41.40944,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor/162274701/d,2.153901,725,Fincas Carbonell - Cimmo Carbonell Immobiliària,9202750857990,1,45
"Arago, Eixample",2,Flat,Flat,,2022-03-07,80,1,False,41.40557,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/160351820/d,2.183145,940,FINQUES MARTELL,9202752648906,3,83
"Carrer de Balmes, Sarrià - Sant Gervasi",1,Apartment,Flat,,2022-03-07,20,1,False,41.40432,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/161788240/d,2.141432,1615,GLOBE IBERIA,9202762177466,1,45
"Carrer D'homer, Sarrià - Sant Gervasi",3,Duplex,Flat,2,2022-03-07,0,1,False,41.40719,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-zona-comunitaria-ascensor-amueblado-parking-television-internet-piscina/162272724/d,2.146366,2420,MY SPACE BARCELONA,9202754556539,3,140
"Carrer de Roger de Flor, Eixample",1,Flat,Flat,2,2022-03-07,0,1,False,41.39273,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-se-aceptan-mascotas-internet/162272714/d,2.180624,1400,MY SPACE BARCELONA,9202754556539,1,60
"Carrer de Dalmases, Sarrià - Sant Gervasi",4,Flat,Flat,,2022-03-07,300,1,False,41.40271,/es/alquiler/vivienda/barcelona-capital/terraza-zona-comunitaria-ascensor-parking-no-amueblado/161486538/d,2.128306,3650,ARA BARCELONA,9202755624633,5,316
"Carrer del Doctor Roux, 67, Sarrià - Sant Gervasi",2,Flat,Flat,3,2022-03-07,0,1,False,41.39727,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-ascensor-patio-no-amueblado/162268650/d,2.13053,1600,VS GESTIO,9202754609357,2,125
"Carrer de Roger de Flor, Eixample",2,Apartment,Flat,,2022-03-07,0,0,False,41.39276,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/158111900/d,2.180735,11333,Homelike,9202762567099,3,80
"Ronda de la Universitat, 11, Eixample",1,Flat,Flat,,2022-03-07,0,0,False,41.38643,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado-television-internet/162324983/d,2.16562,1450,,9202768037075,2,1450
"Carrer de la Lleialtat, Ciutat Vella",1,Flat,Flat,,2022-03-07,0,0,False,41.37702,/es/alquiler/vivienda/barcelona-capital/el-raval/162321415/d,2.16679,700,,9202760281088,2,55
" Tordera , 60, Gràcia",1,Flat,Flat,3,2022-03-07,0,0,False,41.40215,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-trastero-amueblado/162320087/d,2.162332,1250,De la Cruz Administración de Fincas,9202757485479,0,80
"Via Augusta, Sarrià - Sant Gervasi",2,Flat,Flat,1,2022-03-07,0,1,False,41.39852,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-internet-no-amueblado/162316554/d,2.143003,2300,Felipe Asesores Inmobiliarios,9202766816658,4,190
"Carrer de Roger de Flor, Eixample",1,Flat,Flat,1,2022-03-07,0,1,False,41.39311,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-television-se-aceptan-mascotas-internet-piscina/162308140/d,2.180496,1300,MY SPACE BARCELONA,9202754556539,1,40
Sant Martí,1,Flat,Flat,,2022-03-07,0,0,False,41.39883,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza/162307417/d,2.194141,750,Lex Gestio Poblenou ,9202766783148,1,48
"Carrer de la Font Honrada, 12, Sants - Montjuïc",1,Flat,Flat,2,2022-03-07,0,0,False,41.37404,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-amueblado/162304882/d,2.15582,950,BCN LIVING,9202751969010,2,76
"Carrer de Berlín, Sants - Montjuïc",2,Flat,Flat,2,2022-03-07,0,1,False,41.38453,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/162299373/d,2.141187,1200,URBENORTE CATALUNYA,900140000217,4,90
"Carrer D'amèrica, Horta - Guinardó",1,Attic,Flat,,2022-03-07,0,1,False,41.41546,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-trastero-ascensor-amueblado-television/162294799/d,2.177735,1300,GINXIN REAL HOME,9202763579604,2,103
"Plaça de Les Olles, Ciutat Vella",1,Flat,Flat,2,2022-03-07,0,0,False,41.38354,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/162294738/d,2.183299,1275,FINQUES QUEROL,9202752946929,1,60
"Carrer D'entença, Eixample",2,Flat,Flat,,2022-03-07,0,1,False,41.37986,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado/162294537/d,2.150325,1400,JAUME AVIA ASSESSORS,9202752803547,2,110
"Carrer de Les Camèlies, Gràcia",2,Flat,Flat,1,2022-03-07,0,1,False,41.41066,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-parking-television-internet/161211083/d,2.158641,1800,ATEMPORAL MONTHLY RENTALS,9202764010012,2,65
"Carrer de Provença, Eixample",1,Apartment,Flat,1,2022-03-07,0,1,False,41.39207,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-television-internet/158967635/d,2.157984,2000,LA CASA DE LES LLETRES,9202766100523,2,75
Ciutat Vella,1,Flat,Flat,1,2022-03-07,0,1,False,41.37923,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/159218450/d,2.179997,1900,LA CASA DE LES LLETRES,9202766100523,1,70
"Plaça D'antonio López, Ciutat Vella",2,Duplex,Flat,1,2022-03-07,0,1,False,41.38124,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-television-internet/158620790/d,2.181535,2680,LA CASA DE LES LLETRES,9202766100523,2,120
Gràcia,1,Flat,Flat,2,2022-03-07,0,1,False,41.39988,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-trastero-zona-comunitaria-ascensor-amueblado-television-se-aceptan-mascotas/162259390/d,2.161406,1307,FACIL RENT CASA,9202763090681,1,60
Ciutat Vella,1,Flat,Flat,1,2022-03-07,0,1,False,41.38099,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-trastero-zona-comunitaria-ascensor-piscina-amueblado-television-se-aceptan-mascotas-piscina/162259389/d,2.178328,1614,FACIL RENT CASA,9202763090681,2,75
Ciutat Vella,2,Flat,Flat,2,2022-03-07,0,1,False,41.37856,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-trastero-zona-comunitaria-ascensor-piscina-television-se-aceptan-mascotas-piscina-no-amueblado/162259386/d,2.180845,2370,FACIL RENT CASA,9202763090681,3,107
Eixample,2,Flat,Flat,1,2022-03-07,109,1,False,41.39285,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-television-no-amueblado/159695876/d,2.179282,2203,FACIL RENT CASA,9202763090681,7,197
"Carrer del Consell de Cent, Eixample",1,Flat,Flat,,2022-03-07,0,1,False,41.38934,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor/160254711/d,2.163116,1050,FINCAS A.G. NUÑEZ,9202750467716,2,114
"Carrer de Les Camèlies, Gràcia",2,Flat,Flat,1,2022-03-07,0,1,False,41.41079,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-parking-television-internet/161199157/d,2.158895,1800,ATEMPORAL MONTHLY RENTALS,9202764010012,2,65
"Carrer del Rosselló, Eixample",2,Flat,Flat,1,2022-03-07,0,1,False,41.39943,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/162193331/d,2.165743,1900,ATEMPORAL MONTHLY RENTALS,9202764010012,3,89
Sarrià - Sant Gervasi,1,Flat,Flat,3,2022-03-07,0,1,False,41.40146,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor/162253703/d,2.143887,1200,GESBAU GESTIÓ IMMOBILIARIA,943003069939,2,82
