address,bathrooms,building_subtype,building_type,conservation_state,date,discount,floor_elevator,is_new_construction,latitude,link,longitude,price,realestate,realestate_id,rooms,sqft_m2
Sant Andreu,1,Flat,Flat,,2022-01-08,0,1,False,41.42526,/en/rental/home/barcelona-capital/air-conditioning-terrace-lift-not-furnished/162267102/d,2.185222,679,La Inmobiliaria Immomaragall,9202766906282,2,51
Eixample,1,Flat,Flat,2,2022-01-08,0,0,False,41.38799,/en/rental/home/barcelona-capital/not-furnished/162267101/d,2.1702,517,La Inmobiliaria Immomaragall,9202766906282,1,28
"De Sant Salvador, Gràcia",2,Flat,Flat,,2022-01-08,0,1,False,41.40894,/en/rental/home/barcelona-capital/lift/161281351/d,2.157263,895,OLLE BERTRAN,9202757335733,3,68
Sarrià - Sant Gervasi,4,Flat,Flat,1,2022-01-08,0,1,False,41.39677,/en/rental/home/barcelona-capital/air-conditioning-heating-parking-terrace-box-room-lift-swimming-pool-not-furnished/161517004/d,2.118438,4500,ENGEL & VOELKERS,9202758116439,5,255
"Carrer de la Fraternitat, Gràcia",1,Flat,Flat,3,2022-01-08,0,1,False,41.39984,/en/rental/home/barcelona-capital/air-conditioning-heating-terrace-box-room-lift-not-furnished/160774094/d,2.161057,1307,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,1,59
"Pelayo, Ciutat Vella",2,Apartment,Flat,,2022-01-08,0,0,False,41.38517,/en/rental/home/barcelona-capital/air-conditioning-heating-television-internet/161763032/d,2.168974,3569,Homelike,9202762567099,3,85
"De Can Travi, Horta - Guinardó",1,Flat,Flat,,2022-01-08,0,1,False,41.43229,/en/rental/home/barcelona-capital/heating-lift/162127705/d,2.150555,900,OLLE BERTRAN,9202757335733,3,62
"Mare de Deu de Lorda, Les Corts",6,House_Chalet,Flat,1,2022-01-08,0,0,False,41.39691,/en/rental/home/barcelona-capital/air-conditioning-heating-parking-garden-terrace-box-room-swimming-pool-furnished/159455008/d,2.108961,14000,ENGEL & VOELKERS,9202758116439,7,981
"Carrer de Mallorca, Eixample",2,Apartment,Flat,,2022-01-08,0,0,False,41.38811,/en/rental/home/barcelona-capital/air-conditioning-heating-television-internet/157285828/d,2.154958,4000,Homelike,9202762567099,2,75
Sant Martí,1,Flat,Flat,,2022-01-08,0,1,False,41.40584,/en/rental/home/barcelona-capital/heating-lift-furnished/162040172/d,2.211414,1450,SH BARCELONA,9202752325093,2,80
"Carrer Consell de Cent, Eixample",4,Attic,Flat,3,2022-01-08,500,1,False,41.39171,/en/rental/home/barcelona-capital/air-conditioning-heating-terrace-lift/160200770/d,2.166699,3500,Finques Grn Samons,9202766840374,3,330
"Cartagena, Horta - Guinardó",1,Flat,Flat,,2022-01-08,50,1,False,41.41215,/en/rental/home/barcelona-capital/heating-lift-furnished-pets-not-allowed/161935001/d,2.172684,850,SOMOSCASA,9202752737168,3,60
"Tajo, Horta - Guinardó",1,Flat,Flat,,2022-01-08,79,1,False,41.42957,/en/rental/home/barcelona-capital/terrace-lift/159667893/d,2.161261,850,ACBAR REAL ESTATE,9202761615353,2,60
"De Vallhonrat, Sants - Montjuïc",1,Flat,Flat,,2022-01-08,0,1,False,41.37417,/en/rental/home/barcelona-capital/lift/162092184/d,2.157482,821,OLLE BERTRAN,9202757335733,1,63
"Aragon , Eixample",2,Flat,Flat,,2022-01-08,0,1,False,41.39572,/en/rental/home/barcelona-capital/air-conditioning-heating-lift-pets-not-allowed-not-furnished/162234820/d,2.170108,1700,BARCINO JURIDIC ,9202753404433,4,150
"Carrer de Mallorca, 514, Eixample",1,Flat,Flat,2,2022-01-08,0,1,False,41.40749,/en/rental/home/barcelona-capital/air-conditioning-heating-terrace-lift-furnished-parking/162266876/d,2.18092,1000,PUNTO HABITAT,943003066102,2,70
Ciutat Vella,2,Flat,Flat,,2022-01-08,50,0,False,41.37835,/en/rental/home/barcelona-capital/box-room/161132348/d,2.165241,695,CASC ANTIC BCN,9202767304992,2,60
