address,bathrooms,building_subtype,building_type,conservation_state,date,discount,floor_elevator,is_new_construction,link,price,realestate,realestate_id,rooms,sqft_m2
"Sardenya, Fort Pienc",1,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157692198/d,1200,RS GROUP,9202759306905,2,68
L'Antiga Esquerra de l'Eixample,1,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/157692164/d,1350,AREA CASA,9202752570036,2,60
"Alpens, La Bordeta",1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/157692058/d,800,ALL4FLAT,9202762177806,3,80
"Bot, Barri Gòtic",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/157692056/d,900,ALL4FLAT,9202762177806,2,64
"Napols, Sagrada Família",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/157692054/d,2350,ALL4FLAT,9202762177806,3,169
"Valencia, Sagrada Família",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-amueblado/157692049/d,1050,ALL4FLAT,9202762177806,3,85
"Balmes, L'Antiga Esquerra de l'Eixample",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-amueblado/157692022/d,1700,INVEIBA,9202763925116,4,120
"Carrer de Rossend Nobas, El Clot",1,Flat,Flat,2,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-se-aceptan-mascotas-no-amueblado/157610114/d,820,INMOBILIARIA DOMUSVIA,9202761914594,3,70
Sant Martí de Provençals,1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/157691936/d,925,LA CASA AGENCY,9202756911676,3,58
"Mallorca, El Camp de l'Arpa del Clot",2,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157691889/d,1430,Bolepo Holdings,9202765489332,3,80
"Carrer de la Dagueria, Barri Gòtic",2,Flat,Flat,2,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado-television/157691877/d,1100,CENTURY 21 NEW ESTATE,9202756396678,2,107
"Avinguda Francesc Cambo, Sant Pere, Sta. Caterina i la Ribera",1,Apartment,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/157691792/d,1590,OPEN HOUSE BARCELONA SL,9202765661805,3,80
L'Antiga Esquerra de l'Eixample,2,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-no-amueblado/157691776/d,1395,ENGEL & VOELKERS,9202758116439,2,75
Pedralbes,3,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-parking-terraza-trastero-ascensor-no-amueblado/157691701/d,2500,ENGEL & VOELKERS,9202758116439,4,190
"Aribau, Sant Gervasi- Galvany",3,Flat,Flat,2,2020-10-28,225,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-parking-no-amueblado/155687676/d,1975,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,5,140
"Carrer del Mar, La Barceloneta",1,Flat,Flat,1,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado-television/157689025/d,670,HABITA BARCELONA,9202751171652,1,30
"Carrer del Segre, Sant Andreu del Palomar",2,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor-no-amueblado/157688989/d,950,FINCAS SAN ANDRES,9202750564921,4,95
"Carrer D'aragó, Dreta de l'Eixample",1,Attic,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor-amueblado-television-se-aceptan-mascotas-internet/157688985/d,890,SA REAL ESTATE,9202763975686,1,50
"Carrer Gran de Sant Andreu, Sant Andreu del Palomar",1,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/157451325/d,950,SI REAL ESTATE,9202760225233,1,83
El Camp de l'Arpa del Clot,3,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/amueblado/157481021/d,1400,CLOT ASSESSORS INMOBILIARIS,9202761089144,4,101
El Putget i el Farró,1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-se-aceptan-mascotas/157688670/d,900,ENGEL & VOELKERS,9202758116439,2,60
El Raval,1,Flat,Flat,0,2020-10-28,78,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157688585/d,950,AREA CASA,9202752570036,2,83
Dreta de l'Eixample,1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157688582/d,1750,ENGEL & VOELKERS,9202758116439,2,85
"Plaça de la Revolució de Setembre de 1868, Vila de Gràcia",1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-patio-amueblado/157688477/d,988,BERGUA,9202751917637,3,70
"Pisuerga, La Maternitat i Sant Ramon",2,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-zona-comunitaria-ascensor-piscina-amueblado-parking-television-piscina/157688381/d,1700,DOMA REAL ESTATE,9202764298279,4,156
"Carrer de Jerusalem, El Raval",2,Flat,Flat,1,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-piscina/157479722/d,1000,SOMOSCASA,9202752737168,2,65
"Carrer Dels Tiradors, Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor/157628217/d,625,SOMOSCASA,9202752737168,1,42
"Carrer D'en Bot, Barri Gòtic",1,Flat,Flat,2,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/156401048/d,900,SOMOSCASA,9202752737168,2,65
"Carrer de L'om, El Raval",1,Flat,Flat,1,2020-10-28,50,0,False,/es/alquiler/vivienda/barcelona-capital/amueblado/156623261/d,750,SOMOSCASA,9202752737168,3,65
"Avinguda Meridiana, La Sagrera",1,Flat,Flat,1,2020-10-28,60,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/157169765/d,920,SOMOSCASA,9202752737168,3,62
"Carrer del Comte D'urgell, L'Antiga Esquerra de l'Eixample",1,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/156546081/d,1200,SOMOSCASA,9202752737168,4,98
"Carrer de Violant D'hongria Reina D'aragó, Sants-Badal",1,Flat,Flat,1,2020-10-28,400,0,False,/es/alquiler/vivienda/barcelona-capital/amueblado/156158218/d,800,SOMOSCASA,9202752737168,1,45
"Carrer de la Canuda, Barri Gòtic",1,Flat,Flat,1,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/157528024/d,950,SOMOSCASA,9202752737168,2,62
"Carrer Arago, Dreta de l'Eixample",1,Attic,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor/157688159/d,710,VIGAR GESTIO IMMOBILIARIA ,9202758070166,1,35
"Carrer de Mata, El Poble Sec - Parc de Montjuïc",1,Flat,Flat,1,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor/157503419/d,900,SOMOSCASA,9202752737168,1,54
"Poeta Cabanyes, El Poble Sec - Parc de Montjuïc",1,Flat,Flat,1,2020-10-28,125,0,False,/es/alquiler/vivienda/barcelona-capital/amueblado/156893821/d,700,SOMOSCASA,9202752737168,2,50
"Carrer de Sant Pere Mitjà, 20, Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/157688092/d,900,FINCAS BLANQUERNA,9202760939036,2,75
"De Sant Joan, El Camp d'en Grassot i Gràcia Nova",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor/157688090/d,1325,080 REAL ESTATE,9202756880405,2,60
"Carrer de València, L'Antiga Esquerra de l'Eixample",1,Attic,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/157687913/d,1500,Singular Properties,9202754635034,1,38
"De Pau Alsina, El Camp d'en Grassot i Gràcia Nova",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/157687871/d,1100,ALQUILER SEGURO,9202750898737,4,93
"Carrer Balmes, L'Antiga Esquerra de l'Eixample",2,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-amueblado/157687733/d,1700,TECSON FINCAS,9202756870366,4,110
"Ronda del General Mitre, El Putget i el Farró",1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/157687731/d,965,FINCAS VILARDAGA,9202753429248,1,65
"Carrer del Portal Nou, 45, Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado/157687609/d,700,BARNAINMO,9202751787797,1,35
Dreta de l'Eixample,1,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/157687572/d,1030,AREA CASA,9202752570036,3,75
"Carrer de Vallfogona, Vila de Gràcia",1,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157390046/d,1100,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,2,70
"Pasaje del Patriarca , Barri Gòtic",3,Duplex,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-se-aceptan-mascotas-piscina/157677938/d,3300,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,3,174
"Baro de la Barre, Vallcarca i els Penitents",1,Flat,Flat,2,2020-10-28,220,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-trastero-ascensor-amueblado-internet/156816890/d,930,FINCAS PONSA 2009,9202762512539,1,55
"Carrer Beethoven, Barri de les Corts",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/157686697/d,1600,GEMMA ALVAREZ,9202762330599,1,60
La Barceloneta,1,Study,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-zona-comunitaria-amueblado-television/157630834/d,850,INMODERNA GSI,9202765662331,1,40
"Carrer del Concili de Trento, 199, Sant Martí de Provençals",1,Flat,Flat,2,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/no-amueblado/157686563/d,625,FINQUES EDO 2013 SL.,9202758617388,1,66
"Garcia I Faria, El Poblenou",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-trastero-ascensor-piscina-parking/157686496/d,2143,Forcadell Res.Lloguers,9202753948202,2,81
"Begur, Sants-Badal",1,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/sants-badal/157686497/d,695,Forcadell Res.Lloguers,9202753948202,1,25
"Font Honrada, El Poble Sec - Parc de Montjuïc",1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza/157686495/d,679,Forcadell Res.Lloguers,9202753948202,1,31
"Carrer de Fluvià, 296, Sant Martí de Provençals",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/157686339/d,1350,Laugl,9202757418482,2,93
La Sagrera,2,Flat,Flat,0,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado-television/157353160/d,1200,MARIA,9202756371350,4,90
"Carrer de Ferlandina, El Raval",1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-amueblado-television-internet/157434198/d,950,Meritxell ,9202752076103,2,50
"Carrer del Sabateret, 1, Sant Pere, Sta. Caterina i la Ribera",2,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/156353250/d,1175,Carmen,9202755923678,2,85
Sants,1,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/amueblado-television/156128943/d,850,Rebeca,9202756867019,2,50
"Carrer D'olesa, 61, La Sagrera",1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/157578781/d,850,Ignacio Egea Carruesco,9202765587095,2,45
"Carrer Dels Salvador, 7, El Raval",1,Apartment,Flat,8,2020-10-28,149,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado-television-internet/153864063/d,990,meritxell,9202759279078,2,65
"Avinguda del Paral.lel, 155, El Poble Sec - Parc de Montjuïc",1,Flat,Flat,2,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor/156893809/d,1050,Ramon,9202753726597,2,70
"Carrer Aribau, 24, L'Antiga Esquerra de l'Eixample",1,Flat,Flat,0,2020-10-28,250,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor/157492328/d,1000,PUNTO HABITAT,943003066102,3,90
"Carrer Mestre Nicolau, Sant Gervasi- Galvany",3,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor/157289184/d,2995,MM FINCAS,9202762453440,2,200
"Sant Pere, Sta. Caterina i la Ribera",3,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-no-amueblado/157535855/d,2480,ENGEL & VOELKERS,9202758116439,4,165
Sant Gervasi i la Bonanova,1,Apartment,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/154871973/d,1350,ENGEL & VOELKERS,9202758116439,1,50
L'Antiga Esquerra de l'Eixample,1,Apartment,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/156583035/d,2000,ENGEL & VOELKERS,9202758116439,2,73
Sant Gervasi i la Bonanova,0,Flat,Flat,0,2020-10-28,0,1,True,/es/alquiler/vivienda/obra-nueva/barcelona-capital/19667544/157552986,3029,NÚÑEZ I NAVARRO,9202752272449,3,119
Dreta de l'Eixample,3,Flat,Flat,1,2020-10-28,200,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor-amueblado/156071422/d,2800,ENGEL & VOELKERS,9202758116439,3,100
Sant Gervasi i la Bonanova,0,House_Chalet,Flat,0,2020-10-28,0,1,True,/es/alquiler/vivienda/obra-nueva/barcelona-capital/19663125/157372502,5866,NÚÑEZ I NAVARRO,9202752272449,4,287
Vila de Gràcia,1,Flat,Flat,1,2020-10-28,200,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/156589956/d,1100,ENGEL & VOELKERS,9202758116439,1,45
L'Antiga Esquerra de l'Eixample,1,Apartment,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/156582760/d,1200,ENGEL & VOELKERS,9202758116439,1,50
Dreta de l'Eixample,2,Attic,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/154794170/d,2800,ENGEL & VOELKERS,9202758116439,2,66
Vila de Gràcia,3,SemidetachedHouse,Flat,1,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-trastero-no-amueblado/157528551/d,3400,ENGEL & VOELKERS,9202758116439,4,200
La Nova Esquerra de l'Eixample,0,Flat,Flat,0,2020-10-28,0,1,True,/es/alquiler/vivienda/obra-nueva/barcelona-capital/19622154/156397001,1923,NÚÑEZ I NAVARRO,9202752272449,2,99
"Passeig de Fabra I Puig, Vilapicina i la Torre Llobeta",1,Flat,Flat,3,2020-10-28,200,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-se-aceptan-mascotas-no-amueblado/155688168/d,900,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,2,69
"Ronda del General Mitre, Sant Gervasi i la Bonanova",1,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado-se-aceptan-mascotas/156181609/d,1200,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,2,60
"Carrer D'avinyó, Barri Gòtic",1,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/156952768/d,1100,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,2,75
"Sant Marius, Sant Gervasi i la Bonanova",2,Attic,Flat,2,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-no-amueblado/155687920/d,1450,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,2,80
"Sant Pere, Sta. Caterina i la Ribera",2,Flat,Flat,3,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/155687899/d,1850,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,3,108
"Carrer de Casanova, L'Antiga Esquerra de l'Eixample",2,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/155687827/d,2500,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,3,82
"C. del Consell de Cent, Dreta de l'Eixample",2,Flat,Flat,2,2020-10-28,250,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/155686821/d,1950,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,3,115
"Carrer de la Riera de Tena, La Bordeta",2,Flat,Flat,1,2020-10-28,210,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/156015395/d,990,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,2,62
"Carrer del Príncep Jordi, Hostafrancs",1,Flat,Flat,3,2020-10-28,244,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-se-aceptan-mascotas-no-amueblado/156185202/d,806,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,3,65
"Pau Claris, Dreta de l'Eixample",1,Flat,Flat,2,2020-10-28,200,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-piscina/156412220/d,1600,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,2,70
"Passeig de Gràcia, Vila de Gràcia",1,Flat,Flat,3,2020-10-28,200,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-se-aceptan-mascotas-no-amueblado/155686852/d,1400,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,2,65
"Rambla Cataluña, Dreta de l'Eixample",2,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/155686831/d,2500,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,3,120
"Gran Via de Carles III, La Maternitat i Sant Ramon",2,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-se-aceptan-mascotas-no-amueblado/156951021/d,1400,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,3,100
"Passeig de Manuel Girona, Pedralbes",2,Flat,Flat,2,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-parking-no-amueblado/156947461/d,1850,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,3,114
"Jardins de Toquio , Pedralbes",5,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-trastero-ascensor-amueblado-parking-piscina/155687875/d,4500,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,3,280
"Consell de Cent , La Nova Esquerra de l'Eixample",1,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/155691542/d,1300,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,2,60
"Carrer del Rosselló, Sagrada Família",1,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/156955700/d,1100,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,1,50
"Carrer Gran de Gràcia, Vila de Gràcia",1,Flat,Flat,2,2020-10-28,300,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/156552277/d,1100,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,2,64
"Carrer de Calatrava, Les Tres Torres",5,Flat,Flat,2,2020-10-28,495,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-parking-se-aceptan-mascotas-no-amueblado/155686905/d,3985,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,5,280
"Angli, Les Tres Torres",4,Flat,Flat,1,2020-10-28,250,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-trastero-ascensor-parking-no-amueblado/155687906/d,3750,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,5,220
"Carrer de València, Dreta de l'Eixample",2,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-se-aceptan-mascotas/156664381/d,1500,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,2,78
"Carrer del Cardenal Reig, La Maternitat i Sant Ramon",2,Flat,Flat,3,2020-10-28,200,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-jardin-ascensor-parking-piscina-no-amueblado/156557373/d,1500,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,4,100
"C/ D'aragó, La Nova Esquerra de l'Eixample",1,Flat,Flat,2,2020-10-28,180,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/157529330/d,1300,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,3,102
"Via Augusta, Vila de Gràcia",1,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-se-aceptan-mascotas/156751002/d,850,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,1,50
"Gonzalez Tablas , Pedralbes",2,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-jardin-terraza-ascensor-parking-no-amueblado/157462107/d,2000,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,3,140
Sarrià,2,Attic,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-ascensor-parking-se-aceptan-mascotas-no-amueblado/157686791/d,3900,Stipek Ferrer Premium Properties,9202765377715,4,180
"Ronda de Sant Pere, Dreta de l'Eixample",3,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157086013/d,1500,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,3,106
"C/ de Roca I Batlle, El Putget i el Farró",2,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-trastero-ascensor-amueblado-parking/157676921/d,2000,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,3,100
"Rambla del Poblenou, Barri Gòtic",2,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-parking/157680189/d,1450,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,2,110
"Ronda del Guinardó, El Guinardó",2,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-parking/157675554/d,1380,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,2,120
